trigger,offset,target,stop,time_limit,trades,win_rate,total_pnl,avg_pnl,sharpe
期貨日盤收,5,30,50,10,61,65.6,-520,-9.0,-0.36
期貨日盤收,5,30,50,15,61,67.2,-140,-2.0,-0.1
期貨日盤收,5,30,50,30,61,67.2,-140,-2.0,-0.1
期貨日盤收,5,30,50,60,61,67.2,-140,-2.0,-0.1
期貨日盤收,5,40,5,5,61,0.0,-5490,-90.0,0.0
期貨日盤收,5,40,5,10,61,0.0,-5490,-90.0,0.0
期貨日盤收,5,40,5,15,61,0.0,-5490,-90.0,0.0
期貨日盤收,5,40,5,30,61,0.0,-5490,-90.0,0.0
期貨日盤收,5,40,5,60,61,0.0,-5490,-90.0,0.0
期貨日盤收,5,40,10,5,61,26.2,-540,-9.0,-0.63
期貨日盤收,5,40,10,10,61,26.2,-540,-9.0,-0.63
期貨日盤收,5,40,10,15,61,26.2,-540,-9.0,-0.63
期貨日盤收,5,40,10,30,61,26.2,-540,-9.0,-0.63
期貨日盤收,5,40,10,60,61,26.2,-540,-9.0,-0.63
期貨日盤收,5,40,15,5,61,31.1,-1140,-19.0,-1.16
期貨日盤收,5,40,15,10,61,31.1,-1140,-19.0,-1.16
期貨日盤收,5,40,15,15,61,31.1,-1140,-19.0,-1.16
期貨日盤收,5,40,15,30,61,31.1,-1140,-19.0,-1.16
期貨日盤收,5,40,15,60,61,31.1,-1140,-19.0,-1.16
期貨日盤收,5,40,20,5,61,39.3,-240,-4.0,-0.21
期貨日盤收,5,40,20,10,61,39.3,-240,-4.0,-0.21
期貨日盤收,5,40,20,15,61,39.3,-240,-4.0,-0.21
期貨日盤收,5,40,20,30,61,39.3,-240,-4.0,-0.21
期貨日盤收,5,40,20,60,61,39.3,-240,-4.0,-0.21
期貨日盤收,5,40,30,5,61,49.2,260,4.0,0.19
期貨日盤收,5,40,30,10,61,49.2,260,4.0,0.19
期貨日盤收,5,40,30,15,61,49.2,260,4.0,0.19
期貨日盤收,5,40,30,30,61,49.2,260,4.0,0.19
期貨日盤收,5,40,30,60,61,49.2,260,4.0,0.19
期貨日盤收,5,40,40,5,61,54.1,-30,-0.0,-0.02
期貨日盤收,5,40,40,10,61,54.1,-120,-2.0,-0.08
期貨日盤收,5,40,40,15,61,55.7,360,6.0,0.23
期貨日盤收,5,40,40,30,61,55.7,360,6.0,0.23
期貨日盤收,5,40,40,60,61,55.7,360,6.0,0.23
期貨日盤收,5,40,50,5,61,60.7,770,13.0,0.46
期貨日盤收,5,40,50,10,61,59.0,370,6.0,0.22
期貨日盤收,5,40,50,15,61,60.7,360,6.0,0.21
期貨日盤收,5,40,50,30,61,60.7,360,6.0,0.21
期貨日盤收,5,40,50,60,61,60.7,360,6.0,0.21
期貨日盤收,5,60,5,5,61,0.0,-5490,-90.0,0.0
期貨日盤收,5,60,5,10,61,0.0,-5490,-90.0,0.0
期貨日盤收,5,60,5,15,61,0.0,-5490,-90.0,0.0
期貨日盤收,5,60,5,30,61,0.0,-5490,-90.0,0.0
期貨日盤收,5,60,5,60,61,0.0,-5490,-90.0,0.0
期貨日盤收,5,60,10,5,61,23.0,1130,19.0,1.0
期貨日盤收,5,60,10,10,61,23.0,1130,19.0,1.0
期貨日盤收,5,60,10,15,61,23.0,1080,18.0,0.96
期貨日盤收,5,60,10,30,61,23.0,1260,21.0,1.1
期貨日盤收,5,60,10,60,61,23.0,1260,21.0,1.1
期貨日盤收,5,60,15,5,61,27.9,700,11.0,0.55
期貨日盤收,5,60,15,10,61,27.9,1030,17.0,0.8
期貨日盤收,5,60,15,15,61,27.9,980,16.0,0.76
期貨日盤收,5,60,15,30,61,27.9,1160,19.0,0.89
期貨日盤收,5,60,15,60,61,27.9,1160,19.0,0.89
期貨日盤收,5,60,20,5,61,36.1,1950,32.0,1.36
期貨日盤收,5,60,20,10,61,34.4,2030,33.0,1.39
期貨日盤收,5,60,20,15,61,34.4,1980,32.0,1.36
期貨日盤收,5,60,20,30,61,34.4,2160,35.0,1.47
期貨日盤收,5,60,20,60,61,34.4,2160,35.0,1.47
期貨日盤收,5,60,30,5,61,45.9,3450,57.0,2.03
期貨日盤收,5,60,30,10,61,45.9,4330,71.0,2.5
期貨日盤收,5,60,30,15,61,45.9,4280,70.0,2.48
期貨日盤收,5,60,30,30,61,45.9,4460,73.0,2.57
期貨日盤收,5,60,30,60,61,45.9,4460,73.0,2.57
期貨日盤收,5,60,40,5,61,50.8,3430,56.0,1.83
期貨日盤收,5,60,40,10,61,50.8,4350,71.0,2.27
期貨日盤收,5,60,40,15,61,52.5,4800,79.0,2.5
期貨日盤收,5,60,40,30,61,50.8,4600,75.0,2.4
期貨日盤收,5,60,40,60,61,50.8,4160,68.0,2.15
期貨日盤收,5,60,50,5,61,57.4,4490,74.0,2.23
期貨日盤收,5,60,50,10,61,55.7,5240,86.0,2.53
期貨日盤收,5,60,50,15,61,57.4,5200,85.0,2.49
期貨日盤收,5,60,50,30,61,55.7,5000,82.0,2.39
期貨日盤收,5,60,50,60,61,55.7,4900,80.0,2.34
期貨日盤收,5,80,5,5,61,0.0,-5490,-90.0,0.0
期貨日盤收,5,80,5,10,61,0.0,-5490,-90.0,0.0
期貨日盤收,5,80,5,15,61,0.0,-5490,-90.0,0.0
期貨日盤收,5,80,5,30,61,0.0,-5490,-90.0,0.0
期貨日盤收,5,80,5,60,61,0.0,-5490,-90.0,0.0
期貨日盤收,5,80,10,5,61,21.3,1980,32.0,1.5
期貨日盤收,5,80,10,10,61,19.7,1450,24.0,1.11
期貨日盤收,5,80,10,15,61,18.0,980,16.0,0.75
期貨日盤收,5,80,10,30,61,18.0,940,15.0,0.72
期貨日盤收,5,80,10,60,61,16.4,460,8.0,0.36
期貨日盤收,5,80,15,5,61,26.2,1900,31.0,1.28
期貨日盤收,5,80,15,10,61,24.6,1900,31.0,1.26
期貨日盤收,5,80,15,15,61,23.0,1330,22.0,0.88
期貨日盤收,5,80,15,30,61,23.0,1290,21.0,0.85
期貨日盤收,5,80,15,60,61,21.3,760,12.0,0.5
期貨日盤收,5,80,20,5,61,34.4,3760,62.0,2.23
期貨日盤收,5,80,20,10,61,31.1,3380,55.0,1.98
期貨日盤收,5,80,20,15,61,29.5,2790,46.0,1.62
期貨日盤收,5,80,20,30,61,29.5,2560,42.0,1.5
期貨日盤收,5,80,20,60,61,29.5,2170,36.0,1.28
期貨日盤收,5,80,30,5,61,44.3,6360,104.0,3.18
期貨日盤收,5,80,30,10,61,42.6,6980,114.0,3.43
期貨日盤收,5,80,30,15,61,42.6,6650,109.0,3.24
期貨日盤收,5,80,30,30,61,41.0,5960,98.0,2.9
期貨日盤收,5,80,30,60,61,41.0,5570,91.0,2.72
期貨日盤收,5,80,40,5,61,49.2,6640,109.0,3.04
期貨日盤收,5,80,40,10,61,47.5,7500,123.0,3.35
期貨日盤收,5,80,40,15,61,50.8,8290,136.0,3.7
期貨日盤收,5,80,40,30,61,47.5,7600,125.0,3.35
期貨日盤收,5,80,40,60,61,47.5,6770,111.0,2.97
期貨日盤收,5,80,50,5,61,55.7,7360,121.0,3.19
期貨日盤收,5,80,50,10,61,52.5,8890,146.0,3.7
期貨日盤收,5,80,50,15,61,55.7,9190,151.0,3.79
期貨日盤收,5,80,50,30,61,52.5,8400,138.0,3.41
期貨日盤收,5,80,50,60,61,52.5,7910,130.0,3.22
期貨日盤收,5,100,5,5,61,0.0,-5490,-90.0,0.0
期貨日盤收,5,100,5,10,61,0.0,-5490,-90.0,0.0
期貨日盤收,5,100,5,15,61,0.0,-5490,-90.0,0.0
期貨日盤收,5,100,5,30,61,0.0,-5490,-90.0,0.0
期貨日盤收,5,100,5,60,61,0.0,-5490,-90.0,0.0
期貨日盤收,5,100,10,5,61,19.7,2120,35.0,1.45
期貨日盤收,5,100,10,10,61,16.4,1250,20.0,0.86
期貨日盤收,5,100,10,15,61,14.8,780,13.0,0.54
期貨日盤收,5,100,10,30,61,14.8,740,12.0,0.51
期貨日盤收,5,100,10,60,61,13.1,260,4.0,0.18
期貨日盤收,5,100,15,5,61,24.6,2390,39.0,1.43
期貨日盤收,5,100,15,10,61,21.3,1920,31.0,1.14
期貨日盤收,5,100,15,15,61,19.7,900,15.0,0.54
期貨日盤收,5,100,15,30,61,19.7,900,15.0,0.54
期貨日盤收,5,100,15,60,61,16.4,-90,-1.0,-0.05
期貨日盤收,5,100,20,5,61,32.8,4580,75.0,2.42
期貨日盤收,5,100,20,10,61,26.2,3080,50.0,1.65
期貨日盤收,5,100,20,15,61,27.9,2800,46.0,1.5
期貨日盤收,5,100,20,30,61,26.2,1920,31.0,1.04
期貨日盤收,5,100,20,60,61,23.0,570,9.0,0.31
期貨日盤收,5,100,30,5,61,42.6,8050,132.0,3.57
期貨日盤收,5,100,30,10,61,37.7,7720,127.0,3.39
期貨日盤收,5,100,30,15,61,41.0,7960,130.0,3.47
期貨日盤收,5,100,30,30,61,37.7,6520,107.0,2.83
期貨日盤收,5,100,30,60,61,34.4,5230,86.0,2.27
期貨日盤收,5,100,40,5,61,47.5,8630,141.0,3.52
期貨日盤收,5,100,40,10,61,42.6,8590,141.0,3.44
期貨日盤收,5,100,40,15,61,49.2,10100,166.0,4.02
期貨日盤收,5,100,40,30,61,44.3,8510,140.0,3.37
期貨日盤收,5,100,40,60,61,42.6,6720,110.0,2.64
期貨日盤收,5,100,50,5,61,54.1,9450,155.0,3.66
期貨日盤收,5,100,50,10,61,47.5,9590,157.0,3.63
期貨日盤收,5,100,50,15,61,54.1,10590,174.0,3.96
期貨日盤收,5,100,50,30,61,47.5,8180,134.0,3.0
期貨日盤收,5,100,50,60,61,45.9,7170,118.0,2.63
期貨日盤收,10,10,5,5,61,3.3,-5190,-85.0,-50.15
期貨日盤收,10,10,5,10,61,3.3,-5190,-85.0,-50.15
期貨日盤收,10,10,5,15,61,3.3,-5190,-85.0,-50.15
期貨日盤收,10,10,5,30,61,3.3,-5190,-85.0,-50.15
期貨日盤收,10,10,5,60,61,3.3,-5190,-85.0,-50.15
期貨日盤收,10,10,10,5,61,3.3,-8140,-133.0,-58.99
期貨日盤收,10,10,10,10,61,3.3,-8140,-133.0,-58.99
期貨日盤收,10,10,10,15,61,3.3,-8140,-133.0,-58.99
期貨日盤收,10,10,10,30,61,3.3,-8140,-133.0,-58.99
期貨日盤收,10,10,10,60,61,3.3,-8140,-133.0,-58.99
期貨日盤收,10,10,15,5,61,32.8,-6590,-108.0,-14.49
期貨日盤收,10,10,15,10,61,32.8,-6590,-108.0,-14.49
期貨日盤收,10,10,15,15,61,32.8,-6590,-108.0,-14.49
期貨日盤收,10,10,15,30,61,32.8,-6590,-108.0,-14.49
期貨日盤收,10,10,15,60,61,32.8,-6590,-108.0,-14.49
期貨日盤收,10,10,20,5,61,60.7,-3540,-58.0,-6.23
期貨日盤收,10,10,20,10,61,60.7,-3540,-58.0,-6.23
期貨日盤收,10,10,20,15,61,60.7,-3540,-58.0,-6.23
期貨日盤收,10,10,20,30,61,60.7,-3540,-58.0,-6.23
期貨日盤收,10,10,20,60,61,60.7,-3540,-58.0,-6.23
期貨日盤收,10,10,30,5,61,68.9,-3940,-65.0,-5.49
期貨日盤收,10,10,30,10,61,68.9,-3940,-65.0,-5.49
期貨日盤收,10,10,30,15,61,68.9,-3940,-65.0,-5.49
期貨日盤收,10,10,30,30,61,68.9,-3940,-65.0,-5.49
期貨日盤收,10,10,30,60,61,68.9,-3940,-65.0,-5.49
期貨日盤收,10,10,40,5,61,77.0,-3340,-55.0,-4.1
期貨日盤收,10,10,40,10,61,77.0,-3340,-55.0,-4.1
期貨日盤收,10,10,40,15,61,77.0,-3340,-55.0,-4.1
期貨日盤收,10,10,40,30,61,77.0,-3340,-55.0,-4.1
期貨日盤收,10,10,40,60,61,77.0,-3340,-55.0,-4.1
期貨日盤收,10,10,50,5,61,82.0,-2940,-48.0,-3.29
期貨日盤收,10,10,50,10,61,82.0,-2940,-48.0,-3.29
期貨日盤收,10,10,50,15,61,82.0,-2940,-48.0,-3.29
期貨日盤收,10,10,50,30,61,82.0,-2940,-48.0,-3.29
期貨日盤收,10,10,50,60,61,82.0,-2940,-48.0,-3.29
期貨日盤收,10,20,5,5,61,3.3,-4990,-82.0,-28.93
期貨日盤收,10,20,5,10,61,3.3,-4990,-82.0,-28.93
期貨日盤收,10,20,5,15,61,3.3,-4990,-82.0,-28.93
期貨日盤收,10,20,5,30,61,3.3,-4990,-82.0,-28.93
期貨日盤收,10,20,5,60,61,3.3,-4990,-82.0,-28.93
期貨日盤收,10,20,10,5,61,3.3,-7940,-130.0,-38.36
期貨日盤收,10,20,10,10,61,3.3,-7940,-130.0,-38.36
期貨日盤收,10,20,10,15,61,3.3,-7940,-130.0,-38.36
期貨日盤收,10,20,10,30,61,3.3,-7940,-130.0,-38.36
期貨日盤收,10,20,10,60,61,3.3,-7940,-130.0,-38.36
期貨日盤收,10,20,15,5,61,32.8,-4590,-75.0,-7.21
期貨日盤收,10,20,15,10,61,32.8,-4590,-75.0,-7.21
期貨日盤收,10,20,15,15,61,32.8,-4590,-75.0,-7.21
期貨日盤收,10,20,15,30,61,32.8,-4590,-75.0,-7.21
期貨日盤收,10,20,15,60,61,32.8,-4590,-75.0,-7.21
期貨日盤收,10,20,20,5,61,57.4,-640,-10.0,-0.84
期貨日盤收,10,20,20,10,61,57.4,-640,-10.0,-0.84
期貨日盤收,10,20,20,15,61,57.4,-640,-10.0,-0.84
期貨日盤收,10,20,20,30,61,57.4,-640,-10.0,-0.84
期貨日盤收,10,20,20,60,61,57.4,-640,-10.0,-0.84
期貨日盤收,10,20,30,5,61,65.6,-740,-12.0,-0.8
期貨日盤收,10,20,30,10,61,65.6,-740,-12.0,-0.8
期貨日盤收,10,20,30,15,61,65.6,-740,-12.0,-0.8
期貨日盤收,10,20,30,30,61,65.6,-740,-12.0,-0.8
期貨日盤收,10,20,30,60,61,65.6,-740,-12.0,-0.8
期貨日盤收,10,20,40,5,61,72.1,-190,-3.0,-0.19
期貨日盤收,10,20,40,10,61,72.1,-170,-3.0,-0.17
期貨日盤收,10,20,40,15,61,73.8,160,3.0,0.16
期貨日盤收,10,20,40,30,61,73.8,160,3.0,0.16
期貨日盤收,10,20,40,60,61,73.8,160,3.0,0.16
期貨日盤收,10,20,50,5,61,77.0,310,5.0,0.28
期貨日盤收,10,20,50,10,61,77.0,330,5.0,0.3
期貨日盤收,10,20,50,15,61,78.7,660,11.0,0.59
期貨日盤收,10,20,50,30,61,78.7,660,11.0,0.59
期貨日盤收,10,20,50,60,61,78.7,660,11.0,0.59
期貨日盤收,10,30,5,5,61,3.3,-4790,-79.0,-19.84
期貨日盤收,10,30,5,10,61,3.3,-4790,-79.0,-19.84
期貨日盤收,10,30,5,15,61,3.3,-4790,-79.0,-19.84
期貨日盤收,10,30,5,30,61,3.3,-4790,-79.0,-19.84
期貨日盤收,10,30,5,60,61,3.3,-4790,-79.0,-19.84
期貨日盤收,10,30,10,5,61,3.3,-7740,-127.0,-28.04
期貨日盤收,10,30,10,10,61,3.3,-7740,-127.0,-28.04
期貨日盤收,10,30,10,15,61,3.3,-7740,-127.0,-28.04
期貨日盤收,10,30,10,30,61,3.3,-7740,-127.0,-28.04
期貨日盤收,10,30,10,60,61,3.3,-7740,-127.0,-28.04
期貨日盤收,10,30,15,5,61,29.5,-3490,-57.0,-4.39
期貨日盤收,10,30,15,10,61,29.5,-3490,-57.0,-4.39
期貨日盤收,10,30,15,15,61,29.5,-3490,-57.0,-4.39
期貨日盤收,10,30,15,30,61,29.5,-3490,-57.0,-4.39
期貨日盤收,10,30,15,60,61,29.5,-3490,-57.0,-4.39
期貨日盤收,10,30,20,5,61,52.5,1360,22.0,1.41
期貨日盤收,10,30,20,10,61,52.5,1360,22.0,1.41
期貨日盤收,10,30,20,15,61,52.5,1360,22.0,1.41
期貨日盤收,10,30,20,30,61,52.5,1360,22.0,1.41
期貨日盤收,10,30,20,60,61,52.5,1360,22.0,1.41
期貨日盤收,10,30,30,5,61,60.7,1460,24.0,1.29
期貨日盤收,10,30,30,10,61,60.7,1460,24.0,1.29
期貨日盤收,10,30,30,15,61,60.7,1460,24.0,1.29
期貨日盤收,10,30,30,30,61,60.7,1460,24.0,1.29
期貨日盤收,10,30,30,60,61,60.7,1460,24.0,1.29
期貨日盤收,10,30,40,5,61,67.2,2110,35.0,1.68
期貨日盤收,10,30,40,10,61,67.2,2130,35.0,1.7
期貨日盤收,10,30,40,15,61,68.9,2560,42.0,2.04
期貨日盤收,10,30,40,30,61,68.9,2560,42.0,2.04
期貨日盤收,10,30,40,60,61,68.9,2560,42.0,2.04
期貨日盤收,10,30,50,5,61,70.5,1970,32.0,1.43
期貨日盤收,10,30,50,10,61,70.5,1830,30.0,1.32
期貨日盤收,10,30,50,15,61,72.1,2260,37.0,1.63
期貨日盤收,10,30,50,30,61,72.1,2260,37.0,1.63
期貨日盤收,10,30,50,60,61,72.1,2260,37.0,1.63
期貨日盤收,10,40,5,5,61,3.3,-4590,-75.0,-14.78
期貨日盤收,10,40,5,10,61,3.3,-4590,-75.0,-14.78
期貨日盤收,10,40,5,15,61,3.3,-4590,-75.0,-14.78
期貨日盤收,10,40,5,30,61,3.3,-4590,-75.0,-14.78
期貨日盤收,10,40,5,60,61,3.3,-4590,-75.0,-14.78
期貨日盤收,10,40,10,5,61,3.3,-7540,-124.0,-21.86
期貨日盤收,10,40,10,10,61,3.3,-7540,-124.0,-21.86
期貨日盤收,10,40,10,15,61,3.3,-7540,-124.0,-21.86
期貨日盤收,10,40,10,30,61,3.3,-7540,-124.0,-21.86
期貨日盤收,10,40,10,60,61,3.3,-7540,-124.0,-21.86
期貨日盤收,10,40,15,5,61,27.9,-2240,-37.0,-2.34
期貨日盤收,10,40,15,10,61,27.9,-2240,-37.0,-2.34
期貨日盤收,10,40,15,15,61,27.9,-2240,-37.0,-2.34
期貨日盤收,10,40,15,30,61,27.9,-2240,-37.0,-2.34
期貨日盤收,10,40,15,60,61,27.9,-2240,-37.0,-2.34
期貨日盤收,10,40,20,5,61,47.5,2500,41.0,2.18
期貨日盤收,10,40,20,10,61,47.5,2760,45.0,2.38
期貨日盤收,10,40,20,15,61,47.5,2760,45.0,2.38
期貨日盤收,10,40,20,30,61,47.5,2760,45.0,2.38
期貨日盤收,10,40,20,60,61,47.5,2760,45.0,2.38
期貨日盤收,10,40,30,5,61,55.7,2800,46.0,2.1
期貨日盤收,10,40,30,10,61,55.7,3060,50.0,2.27
期貨日盤收,10,40,30,15,61,55.7,3060,50.0,2.27
期貨日盤收,10,40,30,30,61,55.7,3060,50.0,2.27
期貨日盤收,10,40,30,60,61,55.7,3060,50.0,2.27
期貨日盤收,10,40,40,5,61,62.3,3550,58.0,2.4
期貨日盤收,10,40,40,10,61,62.3,3830,63.0,2.58
期貨日盤收,10,40,40,15,61,63.9,4360,71.0,2.93
期貨日盤收,10,40,40,30,61,63.9,4360,71.0,2.93
期貨日盤收,10,40,40,60,61,63.9,4360,71.0,2.93
期貨日盤收,10,40,50,5,61,65.6,3460,57.0,2.16
期貨日盤收,10,40,50,10,61,65.6,3790,62.0,2.35
期貨日盤收,10,40,50,15,61,68.9,4860,80.0,3.01
期貨日盤收,10,40,50,30,61,68.9,4860,80.0,3.01
期貨日盤收,10,40,50,60,61,68.9,4860,80.0,3.01
期貨日盤收,10,60,5,5,61,3.3,-4190,-69.0,-9.34
期貨日盤收,10,60,5,10,61,3.3,-4190,-69.0,-9.34
期貨日盤收,10,60,5,15,61,3.3,-4190,-69.0,-9.34
期貨日盤收,10,60,5,30,61,3.3,-4190,-69.0,-9.34
期貨日盤收,10,60,5,60,61,3.3,-4190,-69.0,-9.34
期貨日盤收,10,60,10,5,61,3.3,-7140,-117.0,-14.78
期貨日盤收,10,60,10,10,61,3.3,-7140,-117.0,-14.78
期貨日盤收,10,60,10,15,61,3.3,-7140,-117.0,-14.78
期貨日盤收,10,60,10,30,61,3.3,-7140,-117.0,-14.78
期貨日盤收,10,60,10,60,61,3.3,-7140,-117.0,-14.78
期貨日盤收,10,60,15,5,61,23.0,-1270,-21.0,-1.05
期貨日盤收,10,60,15,10,61,23.0,-1270,-21.0,-1.05
期貨日盤收,10,60,15,15,61,23.0,-1320,-22.0,-1.1
期貨日盤收,10,60,15,30,61,23.0,-1360,-22.0,-1.14
期貨日盤收,10,60,15,60,61,21.3,-1840,-30.0,-1.55
期貨日盤收,10,60,20,5,61,41.0,4520,74.0,3.06
期貨日盤收,10,60,20,10,61,41.0,5010,82.0,3.33
期貨日盤收,10,60,20,15,61,41.0,5130,84.0,3.4
期貨日盤收,10,60,20,30,61,41.0,5090,83.0,3.37
期貨日盤收,10,60,20,60,61,39.3,4560,75.0,3.01
期貨日盤收,10,60,30,5,61,47.5,4820,79.0,2.85
期貨日盤收,10,60,30,10,61,49.2,5910,97.0,3.43
期貨日盤收,10,60,30,15,61,49.2,6030,99.0,3.48
期貨日盤收,10,60,30,30,61,49.2,5990,98.0,3.46
期貨日盤收,10,60,30,60,61,49.2,5810,95.0,3.36
期貨日盤收,10,60,40,5,61,54.1,5420,89.0,2.93
期貨日盤收,10,60,40,10,61,54.1,6500,107.0,3.45
期貨日盤收,10,60,40,15,61,55.7,6700,110.0,3.52
期貨日盤收,10,60,40,30,61,54.1,6280,103.0,3.3
期貨日盤收,10,60,40,60,61,54.1,5710,94.0,2.98
期貨日盤收,10,60,50,5,61,57.4,5330,87.0,2.69
期貨日盤收,10,60,50,10,61,57.4,6460,106.0,3.18
期貨日盤收,10,60,50,15,61,60.7,7300,120.0,3.54
期貨日盤收,10,60,50,30,61,59.0,6880,113.0,3.34
期貨日盤收,10,60,50,60,61,59.0,6210,102.0,2.98
期貨日盤收,10,80,5,5,61,3.3,-4190,-69.0,-8.92
期貨日盤收,10,80,5,10,61,3.3,-4460,-73.0,-10.47
期貨日盤收,10,80,5,15,61,1.6,-4640,-76.0,-11.1
期貨日盤收,10,80,5,30,61,1.6,-4640,-76.0,-11.1
期貨日盤收,10,80,5,60,61,1.6,-4640,-76.0,-11.1
